trans_date_trans_time,cc_num,amt,unix_time,is_fraud,category,merch_lat,merch_long,gender,street,city,zip,job,dob
2024-05-20 09:23:39.686620000,3832654299198148,192.57,1714489557,0,Apparel,-2.166985418914223,-9.414748982871458,M,258 Test St,Test City,58583.0,Teacher,1989-12-13
2024-01-09 15:19:04.697715000,4959377667381201,202.61,1715271846,0,Groceries,85.47129646827946,2.8799638542606374,M,565 Test St,Test City,43125.0,Doctor,1950-06-01
2024-04-30 02:19:12.541442048,2506903156178110,332.08,1694284492,0,Apparel,-56.55747588023847,33.520959419427044,F,Main St,New York,16788.0,Doctor,1989-02-14
2024-01-14 01:18:38.692660000,1951111219654508,259.83,1729476628,0,Travel,-58.01764739935751,-140.93078325151444,F,206 Test St,Test City,56229.0,Teacher,1975-07-28
2024-06-18 21:09:05.755775000,9496565893783298,430.23,1712577007,0,Apparel,83.30170819524614,145.56673008825447,F,853 Test St,Test City,78807.0,Teacher,1968-06-23
2024-04-30 02:19:12.541442048,9173332724794494,324.02,1682278716,0,Electronics,-26.58433665786434,132.9141057936119,M,Maple St,New York,42539.0,Lawyer,1990-12-18
2024-09-01 01:43:14.621246000,6080363012501242,295.18,1707603690,0,Groceries,-41.65488574514497,90.05157388576708,M,390 Test St,Test City,81997.0,Teacher,1955-02-23
2024-02-23 19:26:58.147267000,9297907707489213,461.46,1711970382,0,Apparel,-61.315034940059576,-49.02547890057431,F,501 Test St,Test City,51351.0,Clerk,2000-05-16
2024-04-30 02:19:12.541442048,2552592831193093,456.27,1673174933,0,Apparel,20.14965279523713,164.52195339981438,M,Main St,Chicago,45097.0,Engineer,1961-09-26
2024-04-30 02:19:12.541442048,9522441117141112,333.68,1675573960,0,Groceries,-69.8131281842011,122.13802854822,M,Broadway,New York,58583.0,Lawyer,1981-05-03
2024-08-26 17:49:18.961552000,4113345811048359,431.9,1709558371,0,Apparel,-55.67002510013051,-19.44591803015706,F,179 Test St,Test City,53654.0,Doctor,1961-09-26
2024-04-30 02:19:12.541442048,2150948667991942,409.17,1690350817,0,Electronics,39.54974326675128,-118.41519489151136,M,Broadway,Houston,55384.0,Doctor,1965-05-14
2024-01-18 08:43:50.479371000,8149117117541145,499.51,1728652554,0,Travel,12.74164799239712,-105.54710492320932,M,689 Test St,Test City,84776.0,Lawyer,1989-05-25
2024-04-29 18:58:37.769134000,6624740995702653,86.84,1701642021,0,Travel,-13.782030156854788,88.33761530797369,F,236 Test St,Test City,46797.0,Lawyer,1974-06-08
2024-05-21 11:39:21.227455000,7905548492308846,188.37,1728937733,0,Groceries,-23.358542258596827,-178.25621504842638,F,453 Test St,Test City,65150.0,Clerk,1953-03-15
2024-01-14 15:48:12.026068000,2454540781729293,402.83,1706085645,0,Travel,-46.10552894239083,-79.92365101068057,F,404 Test St,Test City,94080.0,Lawyer,1993-05-17
2024-01-09 18:38:14.441065000,8900944501925387,309.87,1716800970,0,Electronics,68.77535645120233,-129.91125924167875,M,424 Test St,Test City,37401.0,Lawyer,1953-11-17
2024-02-09 20:50:32.912786000,3069163699237907,57.85,1698973040,0,Apparel,83.30170819524614,145.56673008825447,F,782 Test St,Test City,43900.0,Engineer,1964-08-01
2024-06-11 11:32:30.789020000,7806070800679805,440.36,1719300338,0,Apparel,20.14965279523713,164.52195339981438,M,430 Test St,Test City,33094.0,Clerk,1982-11-02
2024-01-22 19:55:10.648143000,6672051726755609,345.04,1706819359,0,Electronics,68.77535645120233,-129.91125924167875,M,130 Test St,Test City,89635.0,Engineer,1973-10-08
2024-04-30 02:19:12.541442048,6341209997843350,494.74,1697284643,0,Groceries,7.226804365987036,-163.67033330540664,M,Maple St,New York,57717.0,Lawyer,1954-11-30
2023-12-21 14:23:38.509123000,8154422617065596,385.21,1713884169,0,Electronics,88.31166896584762,-91.21238063158488,F,848 Test St,Test City,99885.0,Doctor,1997-07-11
2024-01-14 11:21:56.614927000,9568147955524817,351.51,1729827532,0,Apparel,23.79208222892042,-86.58836673314276,M,354 Test St,Test City,66562.0,Doctor,1978-05-22
2024-03-29 11:25:57.369756000,4058280985505395,119.75,1719496036,0,Groceries,-87.22722358449664,119.07480329226809,F,374 Test St,Test City,97250.0,Doctor,1986-03-03
2024-03-24 22:32:44.305893000,3854209277925875,222.31,1706487609,0,Entertainment,51.54434389615688,35.550431764943085,F,53 Test St,Test City,94901.0,Doctor,1955-01-20
2024-02-03 06:58:04.666338000,2454540781729293,460.83,1699551804,0,Electronics,-16.72838041637803,146.74382358294196,F,404 Test St,Test City,94080.0,Lawyer,1993-05-17
2024-04-30 00:33:48.846842000,6063136518383267,382.33,1717164571,0,Apparel,-66.674507917154,-13.259892702933854,M,155 Test St,Test City,99152.0,Lawyer,1991-07-27
2023-11-30 03:23:49.901406000,5368301398305789,358.88,1700133767,0,Groceries,-27.531230030837182,-129.20391478137458,F,311 Test St,Test City,79203.0,Lawyer,1953-11-28
2024-06-29 09:58:59.044185000,5368301398305789,78.31,1725106530,0,Apparel,57.51766546394995,-155.8947055801055,F,311 Test St,Test City,79203.0,Lawyer,1953-11-28
2024-03-25 05:29:02.119982000,5368301398305789,173.98,1711570405,0,Travel,-19.65636715340061,16.66810179444255,F,311 Test St,Test City,79203.0,Lawyer,1953-11-28
2024-08-20 04:50:58.332363000,7978471191137699,252.98,1715527354,0,Apparel,33.52105454215821,-105.89801217179304,F,781 Test St,Test City,51070.0,Lawyer,1952-11-04
2024-01-05 14:12:59.599646000,1535535839834313,192.71,1709961024,1,Groceries,-8.21197342866131,-29.061472035387425,M,368 Test St,Test City,48849.0,Engineer,1953-01-01
2024-06-14 19:21:40.990357000,6905316705853865,175.37,1724498583,0,Groceries,40.15614746856807,108.60618938189026,M,565 Test St,Test City,93222.0,Engineer,1950-01-27
2024-04-30 02:19:12.541442048,2496944646724618,366.47,1701592899,0,Groceries,14.838220032426989,-162.18724103375234,M,2nd Ave,Houston,33825.0,Nurse,1978-03-13
2024-04-30 02:19:12.541442048,6539311345648820,384.95,1679047764,0,Apparel,-56.55747588023847,33.520959419427044,M,1st Ave,Los Angeles,73746.0,Nurse,2006-03-04
2024-03-23 09:12:06.312059000,9297907707489213,380.95,1728190054,0,Apparel,20.14965279523713,164.52195339981438,F,501 Test St,Test City,51351.0,Clerk,2000-05-16
2024-04-30 02:19:12.541442048,5299228950052670,495.04,1694231700,0,Entertainment,51.54434389615688,35.550431764943085,F,Broadway,Houston,79493.0,Artist,1974-03-19
2024-04-30 02:19:12.541442048,3267542964447615,374.66,1676484039,0,Entertainment,-72.72178154395166,-42.05503760068177,F,2nd Ave,Los Angeles,76902.0,Clerk,1995-08-11
2024-09-17 16:09:33.044608000,4491697206636527,110.72,1725550524,0,Groceries,-44.27611476159149,-42.663280079890825,F,485 Test St,Test City,61512.0,Clerk,1988-06-14
2023-12-08 05:44:14.056314000,6624740995702653,476.88,1711488041,0,Apparel,20.14965279523713,164.52195339981438,F,236 Test St,Test City,46797.0,Lawyer,1974-06-08
2024-06-30 11:13:40.624071000,3882068295346050,484.52,1724175813,0,Apparel,88.04233454966248,-152.8800755184934,F,693 Test St,Test City,17208.0,Teacher,1951-05-15
2023-11-12 00:48:32.605160000,9677820889829059,141.98,1715636020,0,Travel,-71.4772913272537,-30.29339434798345,M,32 Test St,Test City,54954.0,Engineer,1988-10-02
2023-11-16 02:51:24.600238000,4982979488642298,181.25,1701310943,0,Travel,-80.45996545485183,-81.74311296435529,F,63 Test St,Test City,32104.0,Lawyer,1952-05-25
2024-10-23 03:07:14.762655000,1135476141630558,423.99,1701841616,0,Electronics,-42.8461377597528,41.78491327039501,M,299 Test St,Test City,54636.0,Clerk,1970-09-18
2024-07-26 13:53:40.856300000,1848614961725131,398.78,1722765141,0,Entertainment,51.54434389615688,35.550431764943085,F,30 Test St,Test City,88628.0,Lawyer,1968-05-20
2024-07-05 18:06:47.316609000,9634433637214180,197.56,1706581894,0,Groceries,67.32664769991092,-68.9949147777756,F,797 Test St,Test City,24430.0,Teacher,1962-06-10
2024-04-30 02:19:12.541442048,9741908043809277,365.07,1692610064,0,Travel,58.68090179673305,-140.56922218542377,F,Maple St,Los Angeles,99268.0,Artist,2006-03-30
2024-07-19 23:31:36.149254000,3854209277925875,405.13,1703219179,0,Electronics,87.97582122185094,73.47387297180416,F,53 Test St,Test City,94901.0,Doctor,1955-01-20
2024-08-16 13:23:52.395256000,2216115740900538,54.37,1703896797,0,Electronics,88.31166896584762,-91.21238063158488,F,111 Test St,Test City,51104.0,Clerk,1982-12-09
2024-09-17 11:48:22.701907000,7315730726537328,453.71,1718356866,0,Electronics,49.82334289064852,-120.47389253984414,M,619 Test St,Test City,40861.0,Lawyer,1950-01-20
2024-04-17 08:15:20.665273000,4212822705918308,223.0,1707615538,0,Groceries,67.32664769991092,-68.9949147777756,F,864 Test St,Test City,36566.0,Teacher,1966-12-16
2024-04-30 02:19:12.541442048,5582733690663713,86.67,1680558575,0,Travel,-80.45996545485183,-81.74311296435529,F,1st Ave,Houston,92334.0,Engineer,2000-09-29
2024-04-30 02:19:12.541442048,3075507544386687,422.24,1700038606,0,Apparel,-2.166985418914223,-9.414748982871458,M,1st Ave,New York,32815.0,Lawyer,1966-11-15
2024-07-12 10:44:22.188203000,8655998288450949,345.44,1711979309,0,Apparel,-56.55747588023847,33.520959419427044,M,119 Test St,Test City,96984.0,Doctor,1961-11-01
2023-11-16 00:16:38.580436000,1135476141630558,32.75,1706944639,0,Travel,-73.48012830431723,-4.613521473958741,M,299 Test St,Test City,54636.0,Clerk,1970-09-18
2024-04-30 02:19:12.541442048,3885233191216654,338.57,1692777610,0,Groceries,-61.26016902797638,-23.03810829457197,F,1st Ave,Houston,62120.0,Engineer,1960-09-25
2024-04-30 02:19:12.541442048,9960500199181567,265.3,1674666298,0,Groceries,0.0671885875949556,76.43321219151005,F,1st Ave,Chicago,17877.0,Teacher,1985-11-09
2024-04-30 02:19:12.541442048,6708550931536989,391.68,1674168088,0,Groceries,0.0671885875949556,76.43321219151005,M,Maple St,Houston,38188.0,Artist,1983-11-20
2024-10-27 03:22:41.175453000,1254144954119050,256.91,1714098185,0,Apparel,23.79208222892042,-86.58836673314276,F,760 Test St,Test City,66710.0,Teacher,1955-08-27
2023-11-16 23:55:45.535415000,1370124048381084,412.68,1707030159,0,Groceries,46.32847847450455,-55.8779682013664,M,27 Test St,Test City,86341.0,Clerk,1958-08-09
2024-05-01 11:52:00.140656000,1370124048381084,200.69,1726408608,0,Groceries,-61.26016902797638,-23.03810829457197,M,27 Test St,Test City,86341.0,Clerk,1958-08-09
2024-10-18 00:55:55.393431000,9869406508582321,271.48,1721773517,0,Entertainment,88.09979154289479,-68.06583980919721,F,849 Test St,Test City,53845.0,Lawyer,1963-08-16
2024-10-18 12:49:41.676974000,1808228936642008,219.27,1709926032,0,Travel,-71.4772913272537,-30.29339434798345,M,122 Test St,Test City,39611.0,Doctor,1965-10-17
2024-05-17 21:55:18.211381000,1752467965316559,324.93,1708162598,0,Travel,79.7067731441328,112.03571661664807,F,135 Test St,Test City,42438.0,Doctor,1986-06-12
2024-09-22 16:30:21.168977000,3256002542736536,264.96,1717326478,0,Electronics,39.54974326675128,-118.41519489151136,M,822 Test St,Test City,60024.0,Clerk,1966-05-04
2023-12-29 14:20:20.229044000,1752467965316559,16.48,1716742467,0,Apparel,71.4501997671077,-17.56124419385975,F,135 Test St,Test City,42438.0,Doctor,1986-06-12
2024-05-29 03:42:22.661329000,4113345811048359,370.68,1723220107,0,Apparel,83.30170819524614,145.56673008825447,F,179 Test St,Test City,53654.0,Doctor,1961-09-26
2024-04-30 02:19:12.541442048,1670136576727002,338.56,1683316749,0,Electronics,39.54974326675128,-118.41519489151136,M,Main St,Houston,66422.0,Clerk,1963-01-06
2024-02-22 20:04:17.527326000,5376627803764337,50.98,1714092885,0,Groceries,14.654384299918362,23.38131330324268,M,759 Test St,Test City,93150.0,Clerk,1965-09-25
2023-12-30 11:46:49.201897000,4702056587136712,188.36,1710720025,0,Apparel,-86.22921534229609,-117.72684367017422,F,761 Test St,Test City,56302.0,Doctor,1958-06-11
2024-07-03 21:01:00.546420000,8154422617065596,164.96,1702487308,0,Travel,46.78540530038663,2.869387620597508,F,848 Test St,Test City,99885.0,Doctor,1997-07-11
2024-04-30 02:19:12.541442048,4496701193575194,444.67,1699339509,0,Groceries,-23.358542258596827,-178.25621504842638,F,Broadway,Phoenix,71758.0,Doctor,1994-07-10
2024-06-09 10:58:08.149800000,9913590022909514,100.04,1703534190,0,Groceries,1.3488588263006562,-108.5544689477847,F,819 Test St,Test City,17049.0,Teacher,1976-10-18
2024-06-13 01:28:55.401760000,4734422127918118,100.38,1723526838,0,Groceries,79.06589427989428,40.668692758560525,M,577 Test St,Test City,56488.0,Lawyer,1968-12-20
2024-08-21 02:34:55.902576000,1752467965316559,491.72,1699696872,0,Travel,-73.48012830431723,-4.613521473958741,F,135 Test St,Test City,42438.0,Doctor,1986-06-12
2024-03-19 21:37:24.087837000,5713842981222118,304.32,1702890913,0,Electronics,-26.58433665786434,132.9141057936119,M,398 Test St,Test City,55757.0,Teacher,1954-11-16
2024-02-21 13:56:51.812757000,4036375546186056,205.2,1701942953,0,Electronics,-25.158214700976583,-131.70660301011432,F,509 Test St,Test City,69323.0,Clerk,1993-05-05
2024-04-30 02:19:12.541442048,5014570396299998,219.3,1682051746,0,Apparel,71.4501997671077,-17.56124419385975,F,2nd Ave,Houston,76833.0,Nurse,1969-01-13
2024-01-24 23:08:44.593088000,8538683793706952,252.72,1706068015,0,Travel,46.78540530038663,2.869387620597508,M,911 Test St,Test City,18937.0,Lawyer,1963-06-15
2024-07-16 22:20:20.989994000,7905548492308846,314.51,1725997222,0,Groceries,-41.65488574514497,90.05157388576708,F,453 Test St,Test City,65150.0,Clerk,1953-03-15
2024-09-29 01:50:18.745766000,3832654299198148,71.05,1708693836,0,Groceries,-44.27611476159149,-42.663280079890825,M,258 Test St,Test City,58583.0,Teacher,1989-12-13
2024-05-06 02:52:16.705693000,9634433637214180,184.56,1720286342,0,Travel,40.95461517742624,-91.11621941232542,F,797 Test St,Test City,24430.0,Teacher,1962-06-10
2024-04-22 10:36:44.922888000,7398253344859827,126.35,1717287687,0,Electronics,68.77535645120233,-129.91125924167875,F,231 Test St,Test City,32239.0,Engineer,1979-03-15
2024-01-28 08:31:30.846478000,1135476141630558,110.64,1718567116,0,Entertainment,89.06913218571336,-115.5370875639332,M,299 Test St,Test City,54636.0,Clerk,1970-09-18
2024-07-31 07:13:54.918328000,6905316705853865,164.81,1698924704,0,Entertainment,-34.73183185490737,162.228092285356,M,565 Test St,Test City,93222.0,Engineer,1950-01-27
2024-04-26 10:59:23.995875000,9859408674639534,75.27,1720959270,0,Travel,-18.52319564172629,91.57648078995732,M,849 Test St,Test City,14110.0,Doctor,1979-11-17
2024-09-06 02:26:27.194640000,3069163699237907,321.66,1711252012,0,Entertainment,89.06913218571336,-115.5370875639332,F,782 Test St,Test City,43900.0,Engineer,1964-08-01
2024-04-30 02:19:12.541442048,9677194560171020,116.02,1689815019,0,Electronics,88.31166896584762,-91.21238063158488,F,Broadway,Phoenix,76097.0,Teacher,1984-08-01
2024-04-30 02:19:12.541442048,8180612965658657,180.48,1694755757,0,Entertainment,88.09979154289479,-68.06583980919721,M,Maple St,New York,35078.0,Lawyer,1982-04-10
2024-07-06 21:40:22.550651000,9812171407923350,390.9,1719899672,0,Entertainment,88.09979154289479,-68.06583980919721,F,582 Test St,Test City,76053.0,Engineer,1962-12-13
2024-01-13 09:24:09.360174000,9297907707489213,483.07,1701450196,0,Travel,-19.65636715340061,16.66810179444255,F,501 Test St,Test City,51351.0,Clerk,2000-05-16
2024-04-30 02:19:12.541442048,4235959476852339,45.58,1698974671,0,Travel,-58.01764739935751,-140.93078325151444,F,Elm St,New York,56913.0,Doctor,1994-11-26
2024-06-26 04:11:28.158414000,3500063546390073,201.44,1700918042,0,Electronics,69.80673803130304,117.75738121871323,M,217 Test St,Test City,10275.0,Teacher,1993-07-09
2024-03-25 02:07:08.673283000,9297907707489213,499.47,1730032097,0,Travel,-71.4267103648976,103.754631599115,F,501 Test St,Test City,51351.0,Clerk,2000-05-16
2024-04-30 02:19:12.541442048,4340563615783012,260.0,1703162593,0,Groceries,29.7596419234222,-16.648430317074684,M,1st Ave,Houston,96923.0,Teacher,1987-06-30
2024-01-19 16:37:09.865270000,9496565893783298,226.49,1712164117,0,Entertainment,-68.19871354671864,-107.53671150242468,F,853 Test St,Test City,78807.0,Teacher,1968-06-23
2024-10-04 11:48:10.779149000,9496565893783298,14.2,1701686601,0,Travel,40.95461517742624,-91.11621941232542,F,853 Test St,Test City,78807.0,Teacher,1968-06-23
2024-04-22 00:51:06.945979000,1297747970411551,202.56,1699919649,0,Groceries,-8.21197342866131,-29.061472035387425,F,444 Test St,Test City,77594.0,Doctor,1978-08-19
2024-06-19 09:12:30.748404000,2594497800523130,105.7,1727682124,0,Apparel,-42.51539623323934,160.57881794239506,M,878 Test St,Test City,80364.0,Doctor,1998-08-08
2023-12-18 17:50:00.379238000,4978917114119285,352.17,1715257350,0,Electronics,-16.72838041637803,146.74382358294196,F,82 Test St,Test City,34085.0,Lawyer,1990-05-08
2024-04-03 20:48:17.356210000,2454540781729293,234.27,1705187723,0,Entertainment,27.17758787626444,-64.8574350738144,F,404 Test St,Test City,94080.0,Lawyer,1993-05-17
2024-10-15 23:10:10.595481000,5160492334012253,22.52,1702511822,0,Entertainment,88.09979154289479,-68.06583980919721,M,670 Test St,Test City,87713.0,Clerk,1987-06-10
2024-04-30 02:19:12.541442048,9729210573417148,151.91,1687440603,0,Electronics,-42.8461377597528,41.78491327039501,F,Broadway,New York,70708.0,Nurse,1999-03-09
2024-09-07 13:04:38.678885000,7905548492308846,201.3,1725436948,0,Electronics,69.80673803130304,117.75738121871323,F,453 Test St,Test City,65150.0,Clerk,1953-03-15
2024-01-13 01:11:13.674804000,6063136518383267,399.6,1728529123,0,Apparel,-86.22921534229609,-117.72684367017422,M,155 Test St,Test City,99152.0,Lawyer,1991-07-27
2024-06-30 17:20:08.826161000,6452593798881681,301.45,1705216293,0,Apparel,-53.46181981157716,153.25429593970995,M,716 Test St,Test City,26533.0,Lawyer,1989-05-03
2024-10-13 01:14:05.939185000,6063136518383267,355.35,1714443763,0,Groceries,-78.3474631198586,-41.900737814640735,M,155 Test St,Test City,99152.0,Lawyer,1991-07-27
2024-05-21 21:35:21.569331000,4734422127918118,201.39,1702696095,0,Travel,-7.500568465189048,-151.9870289880573,M,577 Test St,Test City,56488.0,Lawyer,1968-12-20
2024-03-28 03:24:30.427280000,3069163699237907,220.81,1702254318,0,Groceries,85.47129646827946,2.8799638542606374,F,782 Test St,Test City,43900.0,Engineer,1964-08-01
2024-06-17 12:47:20.225437000,8149117117541145,304.57,1706686063,0,Travel,-80.45996545485183,-81.74311296435529,M,689 Test St,Test City,84776.0,Lawyer,1989-05-25
2023-12-30 05:09:19.118718000,7617576655888052,404.4,1729708070,0,Electronics,86.6518698487038,6.308468691848049,F,799 Test St,Test City,65705.0,Lawyer,1998-07-11
2024-03-04 07:40:42.967628000,2216115740900538,408.36,1729771123,0,Travel,-71.4267103648976,103.754631599115,F,111 Test St,Test City,51104.0,Clerk,1982-12-09
2024-04-19 16:15:17.171103000,9913590022909514,249.94,1724901155,0,Travel,62.64173498728283,-161.97879776419842,F,819 Test St,Test City,17049.0,Teacher,1976-10-18
2024-08-21 11:11:32.528973000,8538683793706952,356.27,1712436580,0,Travel,46.78540530038663,2.869387620597508,M,911 Test St,Test City,18937.0,Lawyer,1963-06-15
2024-04-30 02:19:12.541442048,6755305449092074,143.48,1701705292,0,Groceries,-27.531230030837182,-129.20391478137458,F,Broadway,Houston,99793.0,Teacher,2000-11-22
2024-04-30 02:19:12.541442048,1184930649691583,491.49,1702104020,0,Apparel,-61.315034940059576,-49.02547890057431,F,Maple St,Phoenix,20212.0,Lawyer,2000-11-13
